Tahun,Bulan,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI,Latitude,Longitude
2010,12,PT Bank Perekonomian Rakyat Syariah Ingin Jaya,Kab. Aceh Besar,Provinsi NAD,620203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bandung,Provinsi Jawa Barat,620011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.926057921061269,107.60382508821964
2010,12,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bandung,Provinsi Jawa Barat,620011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5950591985824625,106.79485467015364
2010,12,PT Bank Perekonomian Rakyat Syariah Daarul Hayat,Kota Cimahi,Provinsi Jawa Barat,620035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.867341948596262,107.55153148405364
2010,12,PT Bank Perekonomian Rakyat Syariah Indo Timur,Kota Makassar,Provinsi Sulawesi Selatan,620010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.143550328284089,119.4138433249748
2010,12,PT Bank Perekonomian Rakyat Syariah Sukowati Sragen (Perseroda),Kab. Sragen,Provinsi Jawa Tengah,620124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bandung,Provinsi Jawa Barat,620161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.930306124913997,107.60122007641682
2010,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bandung,Provinsi Jawa Barat,620161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.605274910968337,106.787676963878
2010,12,PT Bank Perekonomian Rakyat Syariah Tengku Chiek Dipante,Kab. Pidie,Provinsi NAD,620025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7476617007670936,96.82987163456816
2010,12,PT Bank Perekonomian Rakyat Syariah Dharma Kuwera,Kab. Klaten,Provinsi Jawa Tengah,620159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Surya Sejati,Kab. Takalar,Provinsi Sulawesi Selatan,620031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.431354763307175,119.44652127180228
2010,12,PT Bank Pembiayaan Rakyat Syariah Gayo Perseroda,Kab. Aceh Tengah,Provinsi NAD,620120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT BPRS Mitra Amanah,Kota Palangkaraya,Provinsi Kalimantan Tengah,620170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.20055455187618,113.91600497570754
2010,12,PT BPRS Kota Juang Perseroda,Kab. Aceh Jeumpa/Bireuen,Provinsi NAD,620144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Almabrur Klaten,Kab. Klaten,Provinsi Jawa Tengah,620142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Insan Madani,Kab. Sukoharjo,Provinsi Jawa Tengah,620154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.980423788495279,112.63614303338588
2010,12,PT. BPRS Artha Mas Abadi,Kab. Pati,Provinsi Jawa Tengah,620100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.770220705556133,111.02002545693522
2010,12,PT Bank Perekonomian Rakyat Syariah Bandar Lampung (Perseroda),Kota Bandar Lampung,Provinsi Lampung,620051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.451430777916592,105.26097314570632
2010,12,PT. BPRS Al-Yaqin,Kab. Simalungun,Provinsi Sumatera Utara,620092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Aman Syariah,Kab. Lampung Timur,Provinsi Lampung,620173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Bumi Artha Sampang,Kab. Cilacap,Provinsi Jawa Tengah,620112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.709897309774618,109.02363619954758
2010,12,PT Bank Perekonomian Rakyat Syariah Suriyah,Kab. Cilacap,Provinsi Jawa Tengah,620086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.720360645096571,109.02261136336097
2010,12,PT Bank Perekonomian Rakyat Syariah Rahmah Hijrah Agung,Kota Lhokseumawe,Provinsi NAD,620049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1766961991986555,97.14916447763574
2010,12,PT Bank Perekonomian Rakyat Syariah Manfaatsyariah,Kab. Kutai Kartanegara,Provinsi Kalimantan Timur,620014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4108304755501372,116.98709494185226
2010,12,PT Bank Perekonomian Rakyat Syariah Adeco,Kota Langsa,Provinsi NAD,620141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.464710385925349,97.9655777382901
2010,12,PT Bank Perekonomian Rakyat Syariah Gunung Slamet,Kab. Banyumas,Provinsi Jawa Tengah,620146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.437522556194236,109.32557212705542
2010,12,PT Bank Perekonomian Rakyat Syariah Alwadiah,Kota Tasikmalaya,Provinsi Jawa Barat,620037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.31950171379176,108.2182123272616
2010,12,PT Bank Perekonomian Rakyat Syariah Serambi Mekah,Kota Langsa,Provinsi NAD,620152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.466232402810879,97.97539511921892
2010,12,PT Bank Perekonomian Rakyat Syariah Barkah Gemadana,Kab. Banjar,Provinsi Kalimantan Selatan,620013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6588763736841944,101.48260796449918
2010,12,PT Bank Perekonomian Rakyat Syariah Arta Leksana,Kab. Banyumas,Provinsi Jawa Tengah,620110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.440480384054677,109.32329819176095
2010,12,PT Bank Perekonomian Rakyat Syariah Almadinah Tasikmalaya Perseroda,Kota Tasikmalaya,Provinsi Jawa Barat,620156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3283420052585,108.22977779026246
2010,12,PT Bank Perekonomian Rakyat Syariah Puduarta Insani,Kab. Deli Serdang,Provinsi Sumatera Utara,620058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT. BPRS Gotong Royong,Kota Sukabumi,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.553534544317955,107.7543397767086
2010,12,PT. BPRS Gotong Royong,Kota Sukabumi,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.916774443100237,106.9293590384548
2010,12,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Jawa Tengah,Kab. Banyumas,Provinsi Jawa Tengah,620089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.445092454041309,109.33485862481956
2010,12,PT Bank Perekonomian Rakyat Syariah Amanah Insan Cita,Kab. Deli Serdang,Provinsi Sumatera Utara,620145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Bina Amanah Satria,Kab. Banyumas,Provinsi Jawa Tengah,620087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.448909227338186,109.32815980963753
2010,12,PT BPRS SHADIQ AMANAH,Kota Cimahi,Provinsi Jawa Barat,620019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.863473787610629,107.53563110990164
2010,12,PT Bank Perekonomian Rakyat Syariah Amanah Bangsa,Kab. Simalungun,Provinsi Sumatera Utara,620032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT BPRS Saka Dana Mulia,Kab. Kudus,Provinsi Jawa Tengah,620167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.752673980908147,111.02119203015354
2010,12,PT Bank Perekonomian Rakyat Syariah Mitra Agro Usaha,Kota Bandar Lampung,Provinsi Lampung,620169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.443193541153916,105.2697528392836
2010,12,PT Bank Perekonomian Rakyat Syariah Rahmania Dana Sejahtera,Kab. Aceh Jeumpa/Bireuen,Provinsi NAD,620148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Gowata,Kab. Gowa,Provinsi Sulawesi Selatan,620065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.225938686460566,120.0079553182381
2010,12,PT Bank Perekonomian Rakyat Syariah Sindanglaya Kotanopan,Kab. Mandailing Natal,Provinsi Sumatera Utara,620111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Carana Kiat Andalas,Kab. Agam,Provinsi Sumatera Barat,620064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Cibitung,Kota Bekasi,Provinsi Jawa Barat,620020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.225695831277773,106.98845203769474
2010,12,PT Bank Perekonomian Rakyat Syariah Vitka Central,Kota Batam,Provinsi Kep. Riau,620134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0997027965875927,104.0345602824064
2010,12,PT BANK PEREKONOMIAN RAKYAT SYARIAH AL MAKMUR,Kota Payakumbuh,Provinsi Sumatera Barat,620132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2305304689386322,100.63568358146692
2010,12,PT BPRS Hidayah,Wil. Kota Jakarta Barat,Provinsi DKI Jakarta,620119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Berkah Dana Fadhlillah (Perseroda),Kab. Kampar,Provinsi Riau,620060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8689938830957369,101.2803342082979
2010,12,PT Bank Perekonomian Rakyat Syariah Muamalah Cilegon,Kota Cilegon,Provinsi Banten,620034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.013534007648159,106.0585828108812
2010,12,PT BANK PEREKONOMIAN RAKYAT SYARIAH SIAK JAYA,Kab. Siak,Provinsi Riau,620189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6271089398798741,101.56683647826335
2010,12,PT Bank Perekonomian Rakyat Syariah Syarikat Madani,Kota Batam,Provinsi Kep. Riau,620121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1025924305431083,104.04282617621487
2010,12,PT. BPRS Cilegon Mandiri,Kota Cilegon,Provinsi Banten,620080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0121840147933305,106.06249216016823
2010,12,PT BPRS Harta Insan Karimah,Kota Tangerang,Provinsi Banten,620012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.168514895786671,106.6333010221693
2010,12,PT Bank Perekonomian Rakyat Syariah Hasanah,Kota Pekanbaru,Provinsi Riau,620041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5249696427966165,101.44758104638636
2010,12,PT Bank Perekonomian Rakyat Syariah Bangka Belitung,Kota Pangkal Pinang,Provinsi Kep. Bangka Belitung,620076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.120239693370022,106.11713996558484
2010,12,PT Bank Perekonomian Rakyat Syariah Musyarakah Ummat Indonesia,Kota Tangerang,Provinsi Banten,620007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.17429154031784,106.64290706543798
2010,12,PT Bank Perekonomian Rakyat Syariah Hijra Alami,Wil. Kota Jakarta Selatan,Provinsi DKI Jakarta,620138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Balerong Bunta,Kab. Tanah Datar,Provinsi Sumatera Barat,620197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8031965185093075,100.73793330633296
2010,12,PT Bank Perekonomian Rakyat Syariah Rajasa Lampung Tengah (Perseroda),Kab. Lampung Tengah,Provinsi Lampung,620129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Danagung Syariah,Kab. Sleman,Provinsi D.I. Yogyakarta,620128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Gebu Prima,Kota Medan,Provinsi Sumatera Utara,620055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.580883089096215,98.66623055730342
2010,12,PT Bank Perekonomian Rakyat Syariah Artha Amanah Ummat,Kab. Semarang,Provinsi Jawa Tengah,620116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.138606830428244,110.40957996108703
2010,12,PT. BPRS Ikhsanul Amal,Kab. Kebumen,Provinsi Jawa Tengah,620047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.7499614325424,109.74028135566994
2010,12,PT Bank Perekonomian Rakyat Syariah Albarokah,Kota Depok,Provinsi Jawa Barat,620053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.414286608555458,106.82408456386716
2010,12,PT Bank Perekonomian Rakyat Syariah Patriot Bekasi Perseroda,Kota Bekasi,Provinsi Jawa Barat,620108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2278728540382104,107.00170463692426
2010,12,PT Bank Perekonomian Rakyat Syariah Margirizki Bahagia,Kab. Bantul,Provinsi D.I. Yogyakarta,620017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.173931205857998,106.82055050685378
2010,12,PT Bank Perekonomian Rakyat Syariah Rizky Barokah,Kota Tangerang Selatan,Provinsi Banten,620199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.320385744555436,106.69864713138224
2010,12,PT Bank Perekonomian Rakyat Syariah Meru Nusantara Mandiri,Kab. Magelang,Provinsi Jawa Tengah,620143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.483143805876312,110.21226325844997
2010,12,PT Bank Perekonomian Rakyat Syariah Hikmah Wakilah,Kota Banda Aceh,Provinsi NAD,620046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.543176806651055,95.31537211187955
2010,12,PT BPRS Barakah Nawaitul Ikhlas,Kota Solok,Provinsi Sumatera Barat,620123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8090450252633046,100.6628003414127
2010,12,PT Bank Perekonomian Rakyat Syariah Al Falah,Kab. Banyuasin,Provinsi Sumatera Selatan,620040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bogor,Provinsi Jawa Barat,620011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.926057921061269,107.60382508821964
2010,12,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bogor,Provinsi Jawa Barat,620011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5950591985824625,106.79485467015364
2010,12,PT Bank Perekonomian Rakyat Syariah Taman Indah Darussalam,Kota Banda Aceh,Provinsi NAD,620158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.544809666796793,95.3231595660368
2010,12,PT Bank Perekonomian Rakyat Syariah Buana Mitra Perwira,Kab. Purbalingga,Provinsi Jawa Tengah,620083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.38620934652322,109.3482136658594
2010,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bogor,Provinsi Jawa Barat,620161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.930306124913997,107.60122007641682
2010,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bogor,Provinsi Jawa Barat,620161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.605274910968337,106.787676963878
2010,12,PT BPRS Berkah Amal Salman,Kota Bogor,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.918139601318028,107.60647461822626
2010,12,PT BPRS Berkah Amal Salman,Kota Bogor,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.600064385549815,106.7999819599572
2010,12,PT. BPRS Asad Alif,Kab. Kendal,Provinsi Jawa Tengah,620070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Hasanah Mandiri,Kota Depok,Provinsi Jawa Barat,620006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.40152714268215,106.8199776998472
2010,12,PT Bank Perekonomian Rakyat Syariah Mustaqim Aceh Perseroda,Kota Banda Aceh,Provinsi NAD,620187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5514463466260295,95.31786202059116
2010,12,PT Bank Perekonomian Rakyat Syariah Mitra Amal Mulia,Kab. Sleman,Provinsi D.I. Yogyakarta,620117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Kotabumi (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Perekonomian Rakyat Syariah Tani Tulang Bawang Barat (Perseroda),Kab. Tulang Bawang Barat,Provinsi Lampung,620176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT BPRS Gajahtongga KotoPiliang,Kota Sawahlunto,Provinsi Sumatera Barat,620162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6873833320816837,100.76958758372275
2010,12,PT BANK PEREKONOMIAN RAKYAT ARTHA MADANI,Kota Bekasi,Provinsi Jawa Barat,620088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.235802486784483,106.99167237097036
2010,12,PT Bank Perekonomian Rakyat Syariah Madina Mandiri Sejahtera,Kab. Bantul,Provinsi D.I. Yogyakarta,620118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.160825160234478,106.80699763980014
2010,12,PT Bank Perekonomian Rakyat Syariah Bangun Drajat Warga,Kab. Bantul,Provinsi D.I. Yogyakarta,620018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.162883175978525,106.8097490702202
2010,12,PT Bank Perekonomian Rakyat Syariah Way Kanan (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT BPRS Mentari Pasaman Saiyo,Kab. Pasaman Barat,Provinsi Sumatera Barat,620059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,PT Bank Pembiayaan Rakyat Syariah Jam Gadang Perseroda,Kota Bukittinggi,Provinsi Sumatera Barat,620185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2958866590933593,100.36052326690393
2011,12,PT Bank Perekonomian Rakyat Syariah Investama Mega Bakti,Kota Makassar,Provinsi Sulawesi Selatan,620077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.131381407363007,119.4094893372462
2011,12,PT BPRS Berkah Amal Salman,Kota Bandung,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.918139601318028,107.60647461822626
2011,12,PT BPRS Berkah Amal Salman,Kota Bandung,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.600064385549815,106.7999819599572
2011,12,PT Bank Perekonomian Rakyat Syariah Dana Moneter,Kota Makassar,Provinsi Sulawesi Selatan,620030,20713254.0,12425213.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,3587023.0,1409315.0,8715000.0,491850.0,,24134.0,0.0,18927.0,35540.0,,,3599955.0,4093579.0,2237740.0,0.0,1315710.0,42.56,5.05,,9.01,,63.79,7744619.0,,-5.132293953516857,119.41407701618245
2011,12,PT. BPRS Gotong Royong,Kab. Subang,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.553534544317955,107.7543397767086
2011,12,PT. BPRS Gotong Royong,Kab. Subang,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.916774443100237,106.9293590384548
2011,12,PT Bank Perekonomian Rakyat Syariah Alsalaam Amal Salman,Kota Depok,Provinsi Jawa Barat,620101,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96,4.95,,1.97,,89.1,,,-6.416217509745828,106.80751636393872
2011,12,PT Bank Perekonomian Rakyat Syariah Lampung Barat (Perseroda),Kab. Lampung Barat,Provinsi Lampung,620175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,PT BANK PEREKONOMIAN RAKYAT SYARIAH NIAGA MADANI,Kota Makassar,Provinsi Sulawesi Selatan,620039,55913102.0,44983747.0,0.0,0.0,56494.0,0.0,0.0,0.0,,0.0,,0.0,2540357.0,15609150.0,746838.0,,1695138.0,0.0,31338483.0,0.0,,,20350853.0,27174540.0,18524994.0,61875.0,1654212.0,7.75,5.82,,3.31,,20.89,5668819.0,,-5.127789499318414,119.412410921333
2011,12,PT Bank Perekonomian Rakyat Syariah PNM Mentari,Kab. Garut,Provinsi Jawa Barat,620008,23856944.0,12317972.0,0.0,5273974.0,1102300.0,0.0,362543.0,0.0,,0.0,,449046.0,3171711.0,6220521.0,552422.0,,14995.0,0.0,7356529.0,2916667.0,,,3585158.0,5273847.0,2117993.0,0.0,1520014.0,21.2,1.52,,7.52,,82.76,4141370.0,,-7.195611181584734,107.90948097277126
2011,12,PT Bank Perekonomian Rakyat Syariah Bandar Lampung (Perseroda),Kota Bandar Lampung,Provinsi Lampung,620051,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29,1.44,,2.46,,1.46,,,-5.451430777916592,105.26097314570632
2011,12,PT Bank Perekonomian Rakyat Syariah Riyal Irsyadi,Kota Bekasi,Provinsi Jawa Barat,620005,26342512.0,19763699.0,0.0,0.0,0.0,8849.0,15000.0,30000.0,,0.0,,3664583.0,10335.0,7226640.0,195437.0,,47193.0,0.0,12440580.0,0.0,,,3421748.0,5504223.0,2123102.0,0.0,1116779.0,18.44,1.39,,4.94,,85.94,5743050.0,,-6.225147459974553,106.99631349110932
2011,12,PT Bank Perekonomian Rakyat Syariah Tulen Amanah,Kab. Lombok Tengah,Provinsi Nusa Tenggara Barat,620009,5326406.0,3996133.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1406804.0,1665800.0,51024.0,,67079.0,0.0,156674.0,0.0,,,863780.0,1100447.0,480898.0,0.0,400281.0,0.0,8.99,,0.0,,0.0,804029.0,,-8.70747522600701,116.25948057531416
2011,12,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Fajar Nitro,Kota Makassar,Provinsi Sulawesi Selatan,620168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.128522770098106,119.41038261376706
2011,12,PT Bank Perekonomian Rakyat Syariah Rajasa Lampung Tengah (Perseroda),Kab. Lampung Tengah,Provinsi Lampung,620129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,PT Bank Perekonomian Rakyat Syariah Way Kanan (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620157,6804724.0,4500599.0,0.0,116658.0,0.0,0.0,0.0,0.0,,0.0,,1933924.0,882511.0,102800.0,124174.0,,59296.0,0.0,1748535.0,0.0,,,639461.0,694601.0,1076848.0,0.0,-462342.0,0.0,2.74,,0.0,,0.0,2132577.0,,,
2011,12,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Bekasi,Kota Bekasi,Provinsi Jawa Barat,620015,82151757.0,47001400.0,0.0,156032.0,0.0,0.0,1219016.0,18984359.0,,0.0,,4528154.0,195021.0,33317500.0,750808.0,,154807.0,0.0,33276769.0,0.0,,,6923359.0,14023298.0,4634952.0,45000.0,1821671.0,0.16,2.2,,0.02,,0.9,11532632.0,,-6.237084227639964,106.9866402479551
2011,12,PT Bank Perekonomian Rakyat Syariah Almasoem,Kab. Bandung,Provinsi Jawa Barat,620027,,,,,,,,,,,,,,,,,,,,,,,9414332.0,13760254.0,5799200.0,0.0,3298604.0,28.8,4.68,,6.05,,89.7,,,-6.97009496632967,107.54174350568084
2011,12,PT Bank Perekonomian Rakyat Syariah Al Ihsan,Kab. Bandung,Provinsi Jawa Barat,620044,,,,,,,,,,,,,,,,,,,,,,,847063.0,913344.0,780631.0,0.0,69143.0,17.78,14.33,,13.3,,78.57,,,-6.971851712893827,107.5425031409888
2011,12,PT Bank Perekonomian Rakyat Syariah Nurul Ikhwan,Kab. Polewali Mandar,Provinsi Sulawesi Barat,620045,779212.0,864790.0,0.0,5081.0,28388.0,0.0,0.0,0.0,,0.0,,1969.0,238212.0,0.0,307379.0,,1645.0,0.0,11896.0,0.0,,,284051.0,302428.0,193142.0,0.0,74858.0,22.58,41.46,,9.61,,108.3,120351.0,,-3.4069455429190376,119.31879018370128
2011,12,PT Bank Perekonomian Rakyat Syariah Kotabumi (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620131,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.78,0.0,,3.4,,65.11,,,,
2011,12,PT Bank Perekonomian Rakyat Syariah Harum Hikmahnugraha,Kab. Garut,Provinsi Jawa Barat,620029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.201021164642222,107.90284024114014
