Tahun,Bulan,Longitude,Latitude,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI
2010,12,,,PT. BPRS Artha Mas Abadi,Kab. Pati,Provinsi Jawa Tengah,620100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Bandar Lampung (Perseroda),Kota Bandar Lampung,Provinsi Lampung,620051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT. BPRS Al-Yaqin,Kab. Simalungun,Provinsi Sumatera Utara,620092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Aman Syariah,Kab. Lampung Timur,Provinsi Lampung,620173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Bumi Artha Sampang,Kab. Cilacap,Provinsi Jawa Tengah,620112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Suriyah,Kab. Cilacap,Provinsi Jawa Tengah,620086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Rahmah Hijrah Agung,Kota Lhokseumawe,Provinsi NAD,620049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Manfaatsyariah,Kab. Kutai Kartanegara,Provinsi Kalimantan Timur,620014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Adeco,Kota Langsa,Provinsi NAD,620141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Gunung Slamet,Kab. Banyumas,Provinsi Jawa Tengah,620146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Alwadiah,Kota Tasikmalaya,Provinsi Jawa Barat,620037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Serambi Mekah,Kota Langsa,Provinsi NAD,620152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Barkah Gemadana,Kab. Banjar,Provinsi Kalimantan Selatan,620013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Arta Leksana,Kab. Banyumas,Provinsi Jawa Tengah,620110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Almadinah Tasikmalaya Perseroda,Kota Tasikmalaya,Provinsi Jawa Barat,620156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Puduarta Insani,Kab. Deli Serdang,Provinsi Sumatera Utara,620058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT. BPRS Gotong Royong,Kota Sukabumi,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Jawa Tengah,Kab. Banyumas,Provinsi Jawa Tengah,620089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Insan Cita,Kab. Deli Serdang,Provinsi Sumatera Utara,620145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Bina Amanah Satria,Kab. Banyumas,Provinsi Jawa Tengah,620087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BPRS SHADIQ AMANAH,Kota Cimahi,Provinsi Jawa Barat,620019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Bangsa,Kab. Simalungun,Provinsi Sumatera Utara,620032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BPRS Saka Dana Mulia,Kab. Kudus,Provinsi Jawa Tengah,620167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Agro Usaha,Kota Bandar Lampung,Provinsi Lampung,620169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Rahmania Dana Sejahtera,Kab. Aceh Jeumpa/Bireuen,Provinsi NAD,620148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Gowata,Kab. Gowa,Provinsi Sulawesi Selatan,620065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Sindanglaya Kotanopan,Kab. Mandailing Natal,Provinsi Sumatera Utara,620111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Carana Kiat Andalas,Kab. Agam,Provinsi Sumatera Barat,620064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Cibitung,Kota Bekasi,Provinsi Jawa Barat,620020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Vitka Central,Kota Batam,Provinsi Kep. Riau,620134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BANK PEREKONOMIAN RAKYAT SYARIAH AL MAKMUR,Kota Payakumbuh,Provinsi Sumatera Barat,620132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BPRS Hidayah,Wil. Kota Jakarta Barat,Provinsi DKI Jakarta,620119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Berkah Dana Fadhlillah (Perseroda),Kab. Kampar,Provinsi Riau,620060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Muamalah Cilegon,Kota Cilegon,Provinsi Banten,620034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BANK PEREKONOMIAN RAKYAT SYARIAH SIAK JAYA,Kab. Siak,Provinsi Riau,620189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Syarikat Madani,Kota Batam,Provinsi Kep. Riau,620121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT. BPRS Cilegon Mandiri,Kota Cilegon,Provinsi Banten,620080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BPRS Harta Insan Karimah,Kota Tangerang,Provinsi Banten,620012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Hasanah,Kota Pekanbaru,Provinsi Riau,620041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Bangka Belitung,Kota Pangkal Pinang,Provinsi Kep. Bangka Belitung,620076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Musyarakah Ummat Indonesia,Kota Tangerang,Provinsi Banten,620007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Hijra Alami,Wil. Kota Jakarta Selatan,Provinsi DKI Jakarta,620138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Balerong Bunta,Kab. Tanah Datar,Provinsi Sumatera Barat,620197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Rajasa Lampung Tengah (Perseroda),Kab. Lampung Tengah,Provinsi Lampung,620129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Danagung Syariah,Kab. Sleman,Provinsi D.I. Yogyakarta,620128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Gebu Prima,Kota Medan,Provinsi Sumatera Utara,620055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Artha Amanah Ummat,Kab. Semarang,Provinsi Jawa Tengah,620116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT. BPRS Ikhsanul Amal,Kab. Kebumen,Provinsi Jawa Tengah,620047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Albarokah,Kota Depok,Provinsi Jawa Barat,620053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Patriot Bekasi Perseroda,Kota Bekasi,Provinsi Jawa Barat,620108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Margirizki Bahagia,Kab. Bantul,Provinsi D.I. Yogyakarta,620017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Rizky Barokah,Kota Tangerang Selatan,Provinsi Banten,620199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Meru Nusantara Mandiri,Kab. Magelang,Provinsi Jawa Tengah,620143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Hikmah Wakilah,Kota Banda Aceh,Provinsi NAD,620046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BPRS Barakah Nawaitul Ikhlas,Kota Solok,Provinsi Sumatera Barat,620123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Al Falah,Kab. Banyuasin,Provinsi Sumatera Selatan,620040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Baiturridha Pusaka,Kota Bogor,Provinsi Jawa Barat,620011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Taman Indah Darussalam,Kota Banda Aceh,Provinsi NAD,620158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Buana Mitra Perwira,Kab. Purbalingga,Provinsi Jawa Tengah,620083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Bandung,Kota Bogor,Provinsi Jawa Barat,620161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BPRS Berkah Amal Salman,Kota Bogor,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT. BPRS Asad Alif,Kab. Kendal,Provinsi Jawa Tengah,620070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Hasanah Mandiri,Kota Depok,Provinsi Jawa Barat,620006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Mustaqim Aceh Perseroda,Kota Banda Aceh,Provinsi NAD,620187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Mitra Amal Mulia,Kab. Sleman,Provinsi D.I. Yogyakarta,620117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Kotabumi (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Tani Tulang Bawang Barat (Perseroda),Kab. Tulang Bawang Barat,Provinsi Lampung,620176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BPRS Gajahtongga KotoPiliang,Kota Sawahlunto,Provinsi Sumatera Barat,620162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BANK PEREKONOMIAN RAKYAT ARTHA MADANI,Kota Bekasi,Provinsi Jawa Barat,620088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Madina Mandiri Sejahtera,Kab. Bantul,Provinsi D.I. Yogyakarta,620118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Bangun Drajat Warga,Kab. Bantul,Provinsi D.I. Yogyakarta,620018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Perekonomian Rakyat Syariah Way Kanan (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT BPRS Mentari Pasaman Saiyo,Kab. Pasaman Barat,Provinsi Sumatera Barat,620059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,12,,,PT Bank Pembiayaan Rakyat Syariah Jam Gadang Perseroda,Kota Bukittinggi,Provinsi Sumatera Barat,620185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Investama Mega Bakti,Kota Makassar,Provinsi Sulawesi Selatan,620077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT BPRS Berkah Amal Salman,Kota Bandung,Provinsi Jawa Barat,620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Dana Moneter,Kota Makassar,Provinsi Sulawesi Selatan,620030,20713254.0,12425213.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,3587023.0,1409315.0,8715000.0,491850.0,,24134.0,0.0,18927.0,35540.0,,,3599955.0,4093579.0,2237740.0,0.0,1315710.0,42.56,5.05,,9.01,,63.79,7744619.0,
2011,12,,,PT. BPRS Gotong Royong,Kab. Subang,Provinsi Jawa Barat,620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Alsalaam Amal Salman,Kota Depok,Provinsi Jawa Barat,620101,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96,4.95,,1.97,,89.1,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Lampung Barat (Perseroda),Kab. Lampung Barat,Provinsi Lampung,620175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT BANK PEREKONOMIAN RAKYAT SYARIAH NIAGA MADANI,Kota Makassar,Provinsi Sulawesi Selatan,620039,55913102.0,44983747.0,0.0,0.0,56494.0,0.0,0.0,0.0,,0.0,,0.0,2540357.0,15609150.0,746838.0,,1695138.0,0.0,31338483.0,0.0,,,20350853.0,27174540.0,18524994.0,61875.0,1654212.0,7.75,5.82,,3.31,,20.89,5668819.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah PNM Mentari,Kab. Garut,Provinsi Jawa Barat,620008,23856944.0,12317972.0,0.0,5273974.0,1102300.0,0.0,362543.0,0.0,,0.0,,449046.0,3171711.0,6220521.0,552422.0,,14995.0,0.0,7356529.0,2916667.0,,,3585158.0,5273847.0,2117993.0,0.0,1520014.0,21.2,1.52,,7.52,,82.76,4141370.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Bandar Lampung (Perseroda),Kota Bandar Lampung,Provinsi Lampung,620051,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29,1.44,,2.46,,1.46,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Riyal Irsyadi,Kota Bekasi,Provinsi Jawa Barat,620005,26342512.0,19763699.0,0.0,0.0,0.0,8849.0,15000.0,30000.0,,0.0,,3664583.0,10335.0,7226640.0,195437.0,,47193.0,0.0,12440580.0,0.0,,,3421748.0,5504223.0,2123102.0,0.0,1116779.0,18.44,1.39,,4.94,,85.94,5743050.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Tulen Amanah,Kab. Lombok Tengah,Provinsi Nusa Tenggara Barat,620009,5326406.0,3996133.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1406804.0,1665800.0,51024.0,,67079.0,0.0,156674.0,0.0,,,863780.0,1100447.0,480898.0,0.0,400281.0,0.0,8.99,,0.0,,0.0,804029.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Fajar Nitro,Kota Makassar,Provinsi Sulawesi Selatan,620168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Rajasa Lampung Tengah (Perseroda),Kab. Lampung Tengah,Provinsi Lampung,620129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Way Kanan (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620157,6804724.0,4500599.0,0.0,116658.0,0.0,0.0,0.0,0.0,,0.0,,1933924.0,882511.0,102800.0,124174.0,,59296.0,0.0,1748535.0,0.0,,,639461.0,694601.0,1076848.0,0.0,-462342.0,0.0,2.74,,0.0,,0.0,2132577.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Bekasi,Kota Bekasi,Provinsi Jawa Barat,620015,82151757.0,47001400.0,0.0,156032.0,0.0,0.0,1219016.0,18984359.0,,0.0,,4528154.0,195021.0,33317500.0,750808.0,,154807.0,0.0,33276769.0,0.0,,,6923359.0,14023298.0,4634952.0,45000.0,1821671.0,0.16,2.2,,0.02,,0.9,11532632.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Almasoem,Kab. Bandung,Provinsi Jawa Barat,620027,,,,,,,,,,,,,,,,,,,,,,,9414332.0,13760254.0,5799200.0,0.0,3298604.0,28.8,4.68,,6.05,,89.7,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Al Ihsan,Kab. Bandung,Provinsi Jawa Barat,620044,,,,,,,,,,,,,,,,,,,,,,,847063.0,913344.0,780631.0,0.0,69143.0,17.78,14.33,,13.3,,78.57,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Nurul Ikhwan,Kab. Polewali Mandar,Provinsi Sulawesi Barat,620045,779212.0,864790.0,0.0,5081.0,28388.0,0.0,0.0,0.0,,0.0,,1969.0,238212.0,0.0,307379.0,,1645.0,0.0,11896.0,0.0,,,284051.0,302428.0,193142.0,0.0,74858.0,22.58,41.46,,9.61,,108.3,120351.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Kotabumi (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620131,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.78,0.0,,3.4,,65.11,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Harum Hikmahnugraha,Kab. Garut,Provinsi Jawa Barat,620029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Indo Timur,Kota Makassar,Provinsi Sulawesi Selatan,620010,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,30.67,,1.83,,5.51,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Sleman (Perseroda),Kab. Sleman,Provinsi D.I. Yogyakarta,620193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Madinah,Kab. Lamongan,Provinsi Jawa Timur,620139,4577966.0,3169509.0,0.0,0.0,11453.0,0.0,315789.0,0.0,,0.0,,527051.0,1360271.0,1840500.0,36375.0,,5550.0,0.0,8578.0,0.0,,,853247.0,941986.0,731661.0,0.0,130605.0,20.45,3.81,,-4.07,,93.8,949775.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Karya Mugi Sentosa,Kota Surabaya,Provinsi Jawa Timur,620113,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.69,3.69,,1.7,,54.66,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Cibitung,Kota Bekasi,Provinsi Jawa Barat,620020,5320389.0,2301134.0,0.0,5289.0,3542.0,0.0,0.0,50000.0,,0.0,,757176.0,360595.0,919500.0,82065.0,,7254.0,0.0,36627.0,0.0,,,679578.0,788161.0,787144.0,0.0,-96892.0,117.86,9.58,,-1.87,,115.84,2343122.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Barokah Dana Sejahtera,Kota Yogyakarta,Provinsi D.I. Yogyakarta,620115,25267089.0,7684090.0,0.0,2893588.0,0.0,389183.0,5614119.0,1363615.0,,0.0,,5748944.0,2356132.0,8876602.0,149338.0,,110229.0,0.0,6015186.0,0.0,,,2032449.0,3310780.0,1472598.0,0.0,510161.0,11.81,6.62,,2.68,,105.67,6418576.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Sindanglaya Kotanopan,Kab. Mandailing Natal,Provinsi Sumatera Utara,620111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Gunung Slamet,Kab. Banyumas,Provinsi Jawa Tengah,620146,13206645.0,9451348.0,0.0,795600.0,379000.0,0.0,17000.0,560000.0,,0.0,,1296096.0,19876.0,8502000.0,62366.0,,20270.0,0.0,1612102.0,0.0,,,1014094.0,1754491.0,829485.0,0.0,203422.0,1.0,0.0,,1.0,,0.0,1768556.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Gala Mitra Abadi,Kab. Grobogan,Provinsi Jawa Tengah,620063,8808027.0,4422470.0,0.0,0.0,418885.0,0.0,96364.0,2061500.0,,0.0,,816574.0,0.0,5660294.0,206124.0,,35542.0,0.0,1462425.0,0.0,,,843395.0,1784316.0,895245.0,0.0,113412.0,0.0,31.29,,0.0,,0.0,1509926.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Bangsa,Kab. Simalungun,Provinsi Sumatera Utara,620032,7734641.0,2545542.0,0.0,0.0,39690.0,0.0,3613185.0,30000.0,,0.0,,3314048.0,0.0,2584000.0,38905.0,,8603.0,0.0,1205780.0,0.0,,,1332928.0,1746644.0,1218539.0,0.0,91799.0,15.29,0.23,,1.37,,109.0,1423594.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Arta Leksana,Kab. Banyumas,Provinsi Jawa Tengah,620110,15373984.0,8930732.0,0.0,0.0,40338.0,28333.0,1059222.0,265735.0,,0.0,,2405863.0,296259.0,4674500.0,146928.0,,24787.0,0.0,5863036.0,0.0,,,2469875.0,3608058.0,2175829.0,0.0,300611.0,,,,,,,4462680.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Adeco,Kota Langsa,Provinsi NAD,620141,7280069.0,3951561.0,0.0,0.0,0.0,0.0,183000.0,0.0,,0.0,,1350091.0,982391.0,410000.0,72576.0,,919.0,0.0,2221135.0,175000.0,,,717707.0,1058701.0,760307.0,0.0,-49234.0,39.68,8.95,,-24.22,,60.91,2427375.0,
2011,12,,,PT BPRS Mojo Artho Kota Mojokerto Perseroda,Kota Mojokerto,Provinsi Jawa Timur,620160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Serambi Mekah,Kota Langsa,Provinsi NAD,620152,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,10.85,,-18.0,,118.0,,
2011,12,,,PT. BPRS Jabal Nur Tebuireng,Kota Surabaya,Provinsi Jawa Timur,620114,9067480.0,5256751.0,0.0,0.0,4892.0,0.0,0.0,1165000.0,,0.0,,469090.0,44426.0,1429500.0,72526.0,,0.0,0.0,5763539.0,0.0,,,1295565.0,1871740.0,809485.0,8221.0,316925.0,0.34,4.02,,3.5,,77.3,2396398.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Jawa Tengah,Kab. Banyumas,Provinsi Jawa Tengah,620089,8185514.0,3579992.0,118401.0,123103.0,47197.0,40395.0,0.0,1324647.0,,0.0,,1248165.0,56154.0,2093950.0,60959.0,,12357.0,0.0,3702505.0,76617.0,,,1141395.0,1806713.0,1005008.0,0.0,115934.0,18.78,6.66,,11.35,,70.5,2465915.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Amanah Sejahtera,Kab. Gresik,Provinsi Jawa Timur,620050,44629960.0,29489477.0,0.0,27710.0,464483.0,0.0,533112.0,2797633.0,,0.0,,7666048.0,21151155.0,9243674.0,675095.0,,47571.0,0.0,795251.0,1125000.0,,,6856350.0,8811219.0,4990596.0,0.0,1659319.0,0.0,3.14,,0.0,,0.0,8118512.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Bina Amanah Satria,Kab. Banyumas,Provinsi Jawa Tengah,620087,15197518.0,6582929.0,0.0,185929.0,289518.0,140566.0,931333.0,2860164.0,,0.0,,3436065.0,1565185.0,3272833.0,166916.0,,21900.0,0.0,4836048.0,0.0,,,2414823.0,3033904.0,1915683.0,0.0,474199.0,18.89,7.93,,3.39,,75.33,3786024.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Puduarta Insani,Kab. Deli Serdang,Provinsi Sumatera Utara,620058,39501472.0,24327447.0,0.0,111497.0,58800.0,0.0,15000.0,0.0,,0.0,,11846697.0,0.0,13938000.0,465925.0,,83256.0,0.0,686769.0,9169484.0,,,3201003.0,5483341.0,2474323.0,0.0,653145.0,0.0,1.4,,0.0,,0.0,14538360.0,
2011,12,,,PT Bank Perekonomian Rakyat Syariah Mandiri Mitra Sukses,Kab. Gresik,Provinsi Jawa Timur,620126,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.61,4.08,,0.2,,89.21,,
